1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
2401, none, mysticsbiomes:lush_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2402, none, mysticsbiomes:lush_oasis, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
2403, none, mysticsbiomes:lush_oasis, rascals, friendsandfoes:rascal, 10, 1, 1
2404, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:spider, 50, 4, 4
2405, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:zombie, 50, 4, 4
2406, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2407, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:skeleton, 50, 4, 4
2408, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:creeper, 50, 4, 4
2409, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:slime, 50, 4, 4
2410, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:enderman, 5, 1, 4
2411, forest, regions_unexplored:magnolia_woodland, MONSTER, minecraft:witch, 5, 1, 1
2412, forest, regions_unexplored:magnolia_woodland, MONSTER, eidolon:zombie_brute, 50, 1, 3
2413, forest, regions_unexplored:magnolia_woodland, MONSTER, eidolon:wraith, 50, 1, 3
2414, forest, regions_unexplored:magnolia_woodland, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
2415, forest, regions_unexplored:magnolia_woodland, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
2416, forest, regions_unexplored:magnolia_woodland, CREATURE, minecraft:sheep, 12, 4, 4
2417, forest, regions_unexplored:magnolia_woodland, CREATURE, minecraft:pig, 10, 4, 4
2418, forest, regions_unexplored:magnolia_woodland, CREATURE, minecraft:chicken, 10, 4, 4
2419, forest, regions_unexplored:magnolia_woodland, CREATURE, minecraft:cow, 10, 4, 4
2420, forest, regions_unexplored:magnolia_woodland, CREATURE, minecraft:fox, 10, 2, 4
2421, forest, regions_unexplored:magnolia_woodland, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
2422, forest, regions_unexplored:magnolia_woodland, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2423, forest, regions_unexplored:magnolia_woodland, CREATURE, eidolon:slimy_slug, 10, 2, 5
2424, forest, regions_unexplored:magnolia_woodland, CREATURE, meadow:wooly_cow, 10, 2, 3
2425, forest, regions_unexplored:magnolia_woodland, CREATURE, eidolon:raven, 10, 2, 4
2426, forest, regions_unexplored:magnolia_woodland, CREATURE, minecraft:cow, 10, 2, 3
2427, forest, regions_unexplored:magnolia_woodland, CREATURE, mythicmounts:firebird, 10, 1, 1
2428, forest, regions_unexplored:magnolia_woodland, CREATURE, minecraft:pig, 30, 1, 1
2429, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:morpho, 10, 1, 2
2430, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:forester, 10, 1, 2
2431, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:common, 10, 1, 2
2432, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:emperor, 10, 1, 2
2433, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:hairstreak, 10, 1, 2
2434, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:rainbow, 10, 1, 2
2435, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:heath, 10, 1, 2
2436, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:glasswing, 10, 1, 2
2437, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:chalkhill, 10, 1, 2
2438, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:swallowtail, 10, 1, 2
2439, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:monarch, 10, 1, 2
2440, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:cabbage, 10, 1, 2
2441, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:admiral, 10, 1, 2
2442, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:longwing, 10, 1, 2
2443, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:clipper, 10, 1, 2
2444, forest, regions_unexplored:magnolia_woodland, CREATURE, butterflies:buckeye, 10, 1, 2
2445, forest, regions_unexplored:magnolia_woodland, CREATURE, quark:stoneling, 10, 1, 1
2446, forest, regions_unexplored:magnolia_woodland, AMBIENT, minecraft:bat, 10, 8, 8
2447, forest, regions_unexplored:magnolia_woodland, AMBIENT, mythicmounts:dragon, 10, 1, 1
2448, forest, regions_unexplored:magnolia_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
2449, forest, regions_unexplored:magnolia_woodland, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
2450, forest, regions_unexplored:magnolia_woodland, rascals, friendsandfoes:rascal, 10, 1, 1
2451, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:spider, 50, 4, 4
2452, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:zombie, 50, 4, 4
2453, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
2454, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:skeleton, 50, 4, 4
2455, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 50, 4, 4
2456, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:witch, 5, 1, 1
2457, swamp, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 10, 1, 1
2458, swamp, minecraft:mangrove_swamp, MONSTER, eidolon:zombie_brute, 50, 1, 3
2459, swamp, minecraft:mangrove_swamp, MONSTER, endermanoverhaul:swamp_enderman, 10, 1, 4
2460, swamp, minecraft:mangrove_swamp, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
2461, swamp, minecraft:mangrove_swamp, MONSTER, eidolon:wraith, 50, 1, 3
2462, swamp, minecraft:mangrove_swamp, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
2463, swamp, minecraft:mangrove_swamp, MONSTER, creeperoverhaul:swamp_creeper, 50, 2, 2
2464, swamp, minecraft:mangrove_swamp, CREATURE, minecraft:frog, 10, 2, 5
2465, swamp, minecraft:mangrove_swamp, CREATURE, unusualprehistory:eryon, 10, 1, 1
2466, swamp, minecraft:mangrove_swamp, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
2467, swamp, minecraft:mangrove_swamp, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2468, swamp, minecraft:mangrove_swamp, CREATURE, unusualprehistory:hwachavenator, 10, 1, 1
2469, swamp, minecraft:mangrove_swamp, CREATURE, eidolon:slimy_slug, 10, 2, 5
2470, swamp, minecraft:mangrove_swamp, CREATURE, unusualprehistory:beelz, 10, 1, 2
2471, swamp, minecraft:mangrove_swamp, CREATURE, mythicmounts:firebird, 10, 1, 1
2472, swamp, minecraft:mangrove_swamp, CREATURE, species:limpet, 10, 1, 1
2473, swamp, minecraft:mangrove_swamp, CREATURE, earthmobsmod:duck, 10, 3, 6
2474, swamp, minecraft:mangrove_swamp, CREATURE, unusualprehistory:austroraptor, 10, 1, 1
2475, swamp, minecraft:mangrove_swamp, CREATURE, minecraft:pig, 30, 1, 1
2476, swamp, minecraft:mangrove_swamp, CREATURE, minecraft:pig, 10, 1, 2
2477, swamp, minecraft:mangrove_swamp, CREATURE, quark:stoneling, 10, 1, 1
2478, swamp, minecraft:mangrove_swamp, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 2
2479, swamp, minecraft:mangrove_swamp, AMBIENT, minecraft:bat, 10, 8, 8
2480, swamp, minecraft:mangrove_swamp, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
2481, swamp, minecraft:mangrove_swamp, AMBIENT, mythicmounts:dragon, 10, 1, 1
2482, swamp, minecraft:mangrove_swamp, AMBIENT, crittersandcompanions:dragonfly, 10, 1, 2
2483, swamp, minecraft:mangrove_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
2484, swamp, minecraft:mangrove_swamp, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
2485, swamp, minecraft:mangrove_swamp, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
2486, swamp, minecraft:mangrove_swamp, WATER_AMBIENT, unusualprehistory:beelz_tadpole, 10, 3, 6
2487, swamp, minecraft:mangrove_swamp, rascals, friendsandfoes:rascal, 10, 1, 1
2488, forest, regions_unexplored:maple_forest, MONSTER, minecraft:spider, 50, 4, 4
2489, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie, 50, 4, 4
2490, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2491, forest, regions_unexplored:maple_forest, MONSTER, minecraft:skeleton, 50, 4, 4
2492, forest, regions_unexplored:maple_forest, MONSTER, minecraft:creeper, 50, 4, 4
2493, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime, 50, 4, 4
2494, forest, regions_unexplored:maple_forest, MONSTER, minecraft:enderman, 5, 1, 4
2495, forest, regions_unexplored:maple_forest, MONSTER, minecraft:witch, 5, 1, 1
2496, forest, regions_unexplored:maple_forest, MONSTER, eidolon:zombie_brute, 50, 1, 3
2497, forest, regions_unexplored:maple_forest, MONSTER, eidolon:wraith, 50, 1, 3
2498, forest, regions_unexplored:maple_forest, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
2499, forest, regions_unexplored:maple_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
2500, forest, regions_unexplored:maple_forest, CREATURE, minecraft:sheep, 12, 4, 4
2501, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 10, 4, 4
2502, forest, regions_unexplored:maple_forest, CREATURE, minecraft:chicken, 10, 4, 4
2503, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 10, 4, 4
2504, forest, regions_unexplored:maple_forest, CREATURE, minecraft:wolf, 10, 4, 4
2505, forest, regions_unexplored:maple_forest, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
2506, forest, regions_unexplored:maple_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2507, forest, regions_unexplored:maple_forest, CREATURE, eidolon:slimy_slug, 10, 2, 5
2508, forest, regions_unexplored:maple_forest, CREATURE, meadow:wooly_cow, 10, 2, 3
2509, forest, regions_unexplored:maple_forest, CREATURE, eidolon:raven, 10, 2, 4
2510, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 10, 2, 3
2511, forest, regions_unexplored:maple_forest, CREATURE, mythicmounts:firebird, 10, 1, 1
2512, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 30, 1, 1
2513, forest, regions_unexplored:maple_forest, CREATURE, butterflies:morpho, 10, 1, 2
2514, forest, regions_unexplored:maple_forest, CREATURE, butterflies:forester, 10, 1, 2
2515, forest, regions_unexplored:maple_forest, CREATURE, butterflies:common, 10, 1, 2
2516, forest, regions_unexplored:maple_forest, CREATURE, butterflies:emperor, 10, 1, 2
2517, forest, regions_unexplored:maple_forest, CREATURE, butterflies:hairstreak, 10, 1, 2
2518, forest, regions_unexplored:maple_forest, CREATURE, butterflies:rainbow, 10, 1, 2
2519, forest, regions_unexplored:maple_forest, CREATURE, butterflies:heath, 10, 1, 2
2520, forest, regions_unexplored:maple_forest, CREATURE, butterflies:glasswing, 10, 1, 2
2521, forest, regions_unexplored:maple_forest, CREATURE, butterflies:chalkhill, 10, 1, 2
2522, forest, regions_unexplored:maple_forest, CREATURE, butterflies:swallowtail, 10, 1, 2
2523, forest, regions_unexplored:maple_forest, CREATURE, butterflies:monarch, 10, 1, 2
2524, forest, regions_unexplored:maple_forest, CREATURE, butterflies:cabbage, 10, 1, 2
2525, forest, regions_unexplored:maple_forest, CREATURE, butterflies:admiral, 10, 1, 2
2526, forest, regions_unexplored:maple_forest, CREATURE, butterflies:longwing, 10, 1, 2
2527, forest, regions_unexplored:maple_forest, CREATURE, butterflies:clipper, 10, 1, 2
2528, forest, regions_unexplored:maple_forest, CREATURE, butterflies:buckeye, 10, 1, 2
2529, forest, regions_unexplored:maple_forest, CREATURE, quark:stoneling, 10, 1, 1
2530, forest, regions_unexplored:maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
2531, forest, regions_unexplored:maple_forest, AMBIENT, mythicmounts:dragon, 10, 1, 1
2532, forest, regions_unexplored:maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
2533, forest, regions_unexplored:maple_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
2534, forest, regions_unexplored:maple_forest, rascals, friendsandfoes:rascal, 10, 1, 1
2535, swamp, regions_unexplored:marsh, MONSTER, minecraft:spider, 50, 4, 4
2536, swamp, regions_unexplored:marsh, MONSTER, minecraft:zombie, 50, 4, 4
2537, swamp, regions_unexplored:marsh, MONSTER, minecraft:zombie_villager, 10, 1, 1
2538, swamp, regions_unexplored:marsh, MONSTER, minecraft:skeleton, 50, 4, 4
2539, swamp, regions_unexplored:marsh, MONSTER, minecraft:slime, 50, 4, 4
2540, swamp, regions_unexplored:marsh, MONSTER, minecraft:witch, 5, 1, 1
2541, swamp, regions_unexplored:marsh, MONSTER, minecraft:slime, 10, 1, 1
2542, swamp, regions_unexplored:marsh, MONSTER, eidolon:zombie_brute, 50, 1, 3
2543, swamp, regions_unexplored:marsh, MONSTER, endermanoverhaul:swamp_enderman, 10, 1, 4
2544, swamp, regions_unexplored:marsh, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
2545, swamp, regions_unexplored:marsh, MONSTER, eidolon:wraith, 50, 1, 3
2546, swamp, regions_unexplored:marsh, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
2547, swamp, regions_unexplored:marsh, MONSTER, creeperoverhaul:swamp_creeper, 50, 2, 2
2548, swamp, regions_unexplored:marsh, CREATURE, minecraft:frog, 10, 2, 5
2549, swamp, regions_unexplored:marsh, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
2550, swamp, regions_unexplored:marsh, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2551, swamp, regions_unexplored:marsh, CREATURE, unusualprehistory:hwachavenator, 10, 1, 1
2552, swamp, regions_unexplored:marsh, CREATURE, unusualprehistory:beelz, 10, 1, 2
2553, swamp, regions_unexplored:marsh, CREATURE, mythicmounts:firebird, 10, 1, 1
2554, swamp, regions_unexplored:marsh, CREATURE, earthmobsmod:duck, 10, 3, 6
2555, swamp, regions_unexplored:marsh, CREATURE, unusualprehistory:austroraptor, 10, 1, 1
2556, swamp, regions_unexplored:marsh, CREATURE, minecraft:pig, 30, 1, 1
2557, swamp, regions_unexplored:marsh, CREATURE, quark:stoneling, 10, 1, 1
2558, swamp, regions_unexplored:marsh, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 2
2559, swamp, regions_unexplored:marsh, AMBIENT, minecraft:bat, 10, 8, 8
2560, swamp, regions_unexplored:marsh, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
2561, swamp, regions_unexplored:marsh, AMBIENT, mythicmounts:dragon, 10, 1, 1
2562, swamp, regions_unexplored:marsh, AMBIENT, crittersandcompanions:dragonfly, 10, 1, 2
2563, swamp, regions_unexplored:marsh, AXOLOTLS, minecraft:axolotl, 10, 2, 6
2564, swamp, regions_unexplored:marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
2565, swamp, regions_unexplored:marsh, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
2566, swamp, regions_unexplored:marsh, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
2567, swamp, regions_unexplored:marsh, WATER_AMBIENT, unusualprehistory:beelz_tadpole, 10, 3, 6
2568, swamp, regions_unexplored:marsh, rascals, friendsandfoes:rascal, 10, 1, 1
2569, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider, 50, 4, 4
2570, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie, 50, 4, 4
2571, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
2572, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:skeleton, 50, 4, 4
2573, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:creeper, 50, 4, 4
2574, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime, 50, 4, 4
2575, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:enderman, 5, 1, 4
2576, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:witch, 5, 1, 1
2577, forest, regions_unexplored:mauve_hills, MONSTER, eidolon:zombie_brute, 50, 1, 3
2578, forest, regions_unexplored:mauve_hills, MONSTER, eidolon:wraith, 50, 1, 3
2579, forest, regions_unexplored:mauve_hills, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
2580, forest, regions_unexplored:mauve_hills, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
2581, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:sheep, 12, 4, 4
2582, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 10, 4, 4
2583, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
2584, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 10, 4, 4
2585, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
2586, forest, regions_unexplored:mauve_hills, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
2587, forest, regions_unexplored:mauve_hills, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2588, forest, regions_unexplored:mauve_hills, CREATURE, eidolon:slimy_slug, 10, 2, 5
2589, forest, regions_unexplored:mauve_hills, CREATURE, meadow:wooly_cow, 10, 2, 3
2590, forest, regions_unexplored:mauve_hills, CREATURE, eidolon:raven, 10, 2, 4
2591, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 10, 2, 3
2592, forest, regions_unexplored:mauve_hills, CREATURE, mythicmounts:firebird, 10, 1, 1
2593, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 30, 1, 1
2594, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:morpho, 10, 1, 2
2595, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:forester, 10, 1, 2
2596, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:common, 10, 1, 2
2597, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:emperor, 10, 1, 2
2598, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:hairstreak, 10, 1, 2
2599, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:rainbow, 10, 1, 2
2600, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:heath, 10, 1, 2
2601, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:glasswing, 10, 1, 2
2602, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:chalkhill, 10, 1, 2
2603, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:swallowtail, 10, 1, 2
2604, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:monarch, 10, 1, 2
2605, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:cabbage, 10, 1, 2
2606, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:admiral, 10, 1, 2
2607, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:longwing, 10, 1, 2
2608, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:clipper, 10, 1, 2
2609, forest, regions_unexplored:mauve_hills, CREATURE, butterflies:buckeye, 10, 1, 2
2610, forest, regions_unexplored:mauve_hills, CREATURE, quark:stoneling, 10, 1, 1
2611, forest, regions_unexplored:mauve_hills, CREATURE, mythicmounts:griffon, 10, 1, 1
2612, forest, regions_unexplored:mauve_hills, AMBIENT, minecraft:bat, 10, 8, 8
2613, forest, regions_unexplored:mauve_hills, AMBIENT, mythicmounts:dragon, 10, 1, 1
2614, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
2615, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
2616, forest, regions_unexplored:mauve_hills, rascals, friendsandfoes:rascal, 10, 1, 1
2617, plains, minecraft:meadow, MONSTER, minecraft:spider, 50, 4, 4
2618, plains, minecraft:meadow, MONSTER, minecraft:zombie, 50, 4, 4
2619, plains, minecraft:meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
2620, plains, minecraft:meadow, MONSTER, minecraft:skeleton, 50, 4, 4
2621, plains, minecraft:meadow, MONSTER, minecraft:creeper, 50, 4, 4
2622, plains, minecraft:meadow, MONSTER, minecraft:slime, 50, 4, 4
2623, plains, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
2624, plains, minecraft:meadow, MONSTER, eidolon:zombie_brute, 50, 1, 3
2625, plains, minecraft:meadow, MONSTER, endermanoverhaul:flower_fields_enderman, 10, 1, 4
2626, plains, minecraft:meadow, MONSTER, eidolon:wraith, 50, 1, 3
2627, plains, minecraft:meadow, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
2628, plains, minecraft:meadow, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
2629, plains, minecraft:meadow, CREATURE, minecraft:donkey, 10, 1, 2
2630, plains, minecraft:meadow, CREATURE, minecraft:rabbit, 10, 2, 6
2631, plains, minecraft:meadow, CREATURE, minecraft:sheep, 10, 2, 4
2632, plains, minecraft:meadow, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2633, plains, minecraft:meadow, CREATURE, friendsandfoes:moobloom, 10, 2, 4
2634, plains, minecraft:meadow, CREATURE, unusualprehistory:smilodon, 10, 2, 4
2635, plains, minecraft:meadow, CREATURE, minecraft:sheep, 10, 2, 3
2636, plains, minecraft:meadow, CREATURE, meadow:wooly_cow, 10, 2, 3
2637, plains, minecraft:meadow, CREATURE, spawn:hamster, 25, 1, 1
2638, plains, minecraft:meadow, CREATURE, minecraft:chicken, 10, 2, 3
2639, plains, minecraft:meadow, CREATURE, mythicmounts:firebird, 10, 1, 1
2640, plains, minecraft:meadow, CREATURE, species:limpet, 10, 1, 1
2641, plains, minecraft:meadow, CREATURE, earthmobsmod:fancy_chicken, 10, 3, 6
2642, plains, minecraft:meadow, CREATURE, earthmobsmod:duck, 10, 3, 6
2643, plains, minecraft:meadow, CREATURE, earthmobsmod:albino_cow, 10, 3, 6
2644, plains, minecraft:meadow, CREATURE, earthmobsmod:cream_cow, 10, 3, 6
2645, plains, minecraft:meadow, CREATURE, earthmobsmod:teacup_pig, 10, 3, 6
